Question,qtype
"I have yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what is the name of this disease?",symptoms
"I feel yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what disease is this?",symptoms
"Experiencing yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what might this indicate?",symptoms
"With symptoms like yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what could be the illness?",symptoms
"What disease causes yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity?",symptoms
"Which condition includes yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity as symptoms?",symptoms
"I suffer from yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what could be wrong?",symptoms
"Having yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, could you tell me the disease?",symptoms
"If I'm experiencing yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what is the diagnosis?",symptoms
"My symptoms are yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity, what disease do I have?",symptoms
"What illness matches these symptoms: yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity?",symptoms
"Could yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity be signs of a specific disease?",symptoms
"What might be the condition if I have yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity?",symptoms
"Please identify the disease with these symptoms: yellowing_of_eyes, weakness_in_limbs, movement_stiffness, loss_of_smell, sunken_eyes, vomiting, obesity",symptoms
"I have continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what is the name of this disease?",symptoms
"I feel continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what disease is this?",symptoms
"Experiencing continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what might this indicate?",symptoms
"With symptoms like continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what could be the illness?",symptoms
"What disease causes continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting?",symptoms
"Which condition includes continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting as symptoms?",symptoms
"I suffer from continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what could be wrong?",symptoms
"Having continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, could you tell me the disease?",symptoms
"If I'm experiencing continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what is the diagnosis?",symptoms
"My symptoms are continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting, what disease do I have?",symptoms
"What illness matches these symptoms: continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting?",symptoms
"Could continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting be signs of a specific disease?",symptoms
"What might be the condition if I have continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting?",symptoms
"Please identify the disease with these symptoms: continuous_sneezing, spinning_movements, burning_micturition, receiving_blood_transfusion, altered_sensorium, silver_like_dusting",symptoms
"I have sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what is the name of this disease?",symptoms
"I feel sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what disease is this?",symptoms
"Experiencing sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what might this indicate?",symptoms
"With symptoms like sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what could be the illness?",symptoms
"What disease causes sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate?",symptoms
"Which condition includes sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate as symptoms?",symptoms
"I suffer from sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what could be wrong?",symptoms
"Having sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, could you tell me the disease?",symptoms
"If I'm experiencing sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what is the diagnosis?",symptoms
"My symptoms are sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate, what disease do I have?",symptoms
"What illness matches these symptoms: sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate?",symptoms
"Could sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate be signs of a specific disease?",symptoms
"What might be the condition if I have sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate?",symptoms
"Please identify the disease with these symptoms: sweating, obesity, mucoid_sputum, mood_swings, constipation, bladder_discomfort, lack_of_concentration, swelling_joints, red_sore_around_nose, dark_urine, swollen_extremeties, small_dents_in_nails, fast_heart_rate",symptoms
"I have pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what is the name of this disease?",symptoms
"I feel pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what disease is this?",symptoms
"Experiencing pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what might this indicate?",symptoms
"With symptoms like pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what could be the illness?",symptoms
"What disease causes pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite?",symptoms
"Which condition includes pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite as symptoms?",symptoms
"I suffer from pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what could be wrong?",symptoms
"Having pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, could you tell me the disease?",symptoms
"If I'm experiencing pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what is the diagnosis?",symptoms
"My symptoms are pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite, what disease do I have?",symptoms
"What illness matches these symptoms: pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite?",symptoms
"Could pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite be signs of a specific disease?",symptoms
"What might be the condition if I have pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite?",symptoms
"Please identify the disease with these symptoms: pain_during_bowel_movements, sinus_pressure, congestion, phlegm, knee_pain, dizziness, chest_pain, redness_of_eyes, palpitations, swollen_legs, continuous_feel_of_urine, bladder_discomfort, bloody_stool, lack_of_concentration, increased_appetite",symptoms
"I have yellowish_skin, puffy_face_and_eyes, receiving_unsterile_injections, ulcers_on_tongue, irritation_in_anus, stomach_pain, prominent_veins_on_calf, pus_filled_pimples, abdominal_pain, fast_heart_rate, back_pain, cramps, blurred_and_distorted_vision, acute_liver_failure, what is the name of this disease?",symptoms
